Set Name,Cycle,Time(ms),Force(uN),Tip Displacement(um),Base Displacement(um),Current Size (um),Temperature (°C)
C1,1-Hold,796800,556.986,3.4488,17.5,60.9512,37
C1,1-Hold,797000,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,797200,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,797400,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,797600,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,797800,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,798000,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,798200,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,798400,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,798600,560.024,3.37216,17.5,61.0278,37
C1,1-Hold,798800,563.062,3.29552,17.5,61.1045,37
C1,1-Hold,799000,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,799200,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,799400,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,799600,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,799800,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,800000,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,800200,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,800400,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,800600,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,800800,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,801000,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,801200,549.058,3.4488,17.3,60.9512,37
C1,1-Hold,801400,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,801600,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,801800,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,802000,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,802200,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,802400,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,802600,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,802800,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,803000,552.096,3.37216,17.3,61.0278,37
C1,1-Hold,803200,540.204,3.37216,17,61.0278,37
C1,1-Hold,803400,540.204,3.37216,17,61.0278,37
C1,1-Hold,803600,540.204,3.37216,17,61.0278,37
C1,1-Hold,803800,540.204,3.37216,17,61.0278,37
C1,1-Hold,804000,540.204,3.37216,17,61.0278,37
C1,1-Hold,804200,540.204,3.37216,17,61.0278,37
C1,1-Hold,804400,540.204,3.37216,17,61.0278,37
C1,1-Hold,804600,540.204,3.37216,17,61.0278,37
C1,1-Hold,804800,540.204,3.37216,17,61.0278,37
C1,1-Hold,805000,540.204,3.37216,17,61.0278,37
C1,1-Hold,805200,540.204,3.37216,17,61.0278,37
C1,1-Hold,805400,540.204,3.37216,17,61.0278,37
C1,1-Hold,805600,540.204,3.37216,17,61.0278,37
C1,1-Hold,805800,540.204,3.37216,17,61.0278,37
C1,1-Hold,806000,540.204,3.37216,17,61.0278,37
C1,1-Hold,806200,540.204,3.37216,17,61.0278,37
C1,1-Hold,806400,537.166,3.4488,17,60.9512,37
C1,1-Hold,806600,537.166,3.4488,17,60.9512,37
C1,1-Hold,806800,540.204,3.37216,17,61.0278,37
C1,1-Hold,807000,540.204,3.37216,17,61.0278,37
C1,1-Hold,807200,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,807400,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,807600,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,807800,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,808000,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,808200,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,808400,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,808600,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,808800,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,809000,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,809200,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,809400,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,809600,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,809800,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,810000,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,810200,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,810400,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,810600,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,810800,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,811000,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,811200,532.276,3.37216,16.8,61.0278,37
C1,1-Hold,811400,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,811600,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,811800,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,812000,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,812200,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,812400,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,812600,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,812800,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,813000,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,813200,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,813400,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,813600,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,813800,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,814000,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,814200,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,814400,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,814600,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,814800,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,815000,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,815200,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,815400,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,815600,524.348,3.37216,16.6,61.0278,37
C1,1-Hold,815800,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,816000,515.494,3.29552,16.3,61.1045,37
C1,1-Hold,816200,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,816400,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,816600,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,816800,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,817000,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,817200,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,817400,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,817600,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,817800,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,818000,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,818200,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,818400,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,818600,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,818800,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,819000,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,819200,515.494,3.29552,16.3,61.1045,37
C1,1-Hold,819400,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,819600,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,819800,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,820000,512.456,3.37216,16.3,61.0278,37
C1,1-Hold,820200,507.566,3.29552,16.1,61.1045,37
C1,1-Hold,820400,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,820600,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,820800,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,821000,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,821200,507.566,3.29552,16.1,61.1045,37
C1,1-Hold,821400,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,821600,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,821800,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,822000,507.566,3.29552,16.1,61.1045,37
C1,1-Hold,822200,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,822400,507.566,3.29552,16.1,61.1045,37
C1,1-Hold,822600,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,822800,507.566,3.29552,16.1,61.1045,37
C1,1-Hold,823000,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,823200,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,823400,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,823600,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,823800,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,824000,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,824200,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,824400,507.566,3.29552,16.1,61.1045,37
C1,1-Hold,824600,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,824800,504.528,3.37216,16.1,61.0278,37
C1,1-Hold,825000,499.638,3.29552,15.9,61.1045,37
C1,1-Hold,825200,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,825400,499.638,3.29552,15.9,61.1045,37
C1,1-Hold,825600,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,825800,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,826000,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,826200,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,826400,499.638,3.29552,15.9,61.1045,37
C1,1-Hold,826600,499.638,3.29552,15.9,61.1045,37
C1,1-Hold,826800,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,827000,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,827200,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,827400,499.638,3.29552,15.9,61.1045,37
C1,1-Hold,827600,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,827800,499.638,3.29552,15.9,61.1045,37
C1,1-Hold,828000,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,828200,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,828400,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,828600,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,828800,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,829000,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,829200,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,829400,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,829600,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,829800,496.6,3.37216,15.9,61.0278,37
C1,1-Hold,830000,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,830200,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,830400,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,830600,487.746,3.29552,15.6,61.1045,37
C1,1-Hold,830800,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,831000,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,831200,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,831400,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,831600,487.746,3.29552,15.6,61.1045,37
C1,1-Hold,831800,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,832000,487.746,3.29552,15.6,61.1045,37
C1,1-Hold,832200,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,832400,487.746,3.29552,15.6,61.1045,37
C1,1-Hold,832600,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,832800,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,833000,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,833200,488.672,3.37216,15.7,61.0278,37
C1,1-Hold,833400,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,833600,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,833800,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,834000,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,834200,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,834400,484.708,3.37216,15.6,61.0278,37
C1,1-Hold,834600,479.818,3.29552,15.4,61.1045,37
C1,1-Hold,834800,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,835000,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,835200,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,835400,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,835600,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,835800,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,836000,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,836200,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,836400,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,836600,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,836800,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,837000,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,837200,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,837400,479.818,3.29552,15.4,61.1045,37
C1,1-Hold,837600,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,837800,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,838000,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,838200,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,838400,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,838600,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,838800,476.78,3.37216,15.4,61.0278,37
C1,1-Hold,839000,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,839200,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,839400,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,839600,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,839800,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,840000,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,840200,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,840400,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,840600,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,840800,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,841000,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,841200,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,841400,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,841600,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,841800,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,842000,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,842200,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,842400,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,842600,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,842800,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,843000,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,843200,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,843400,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,843600,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,843800,471.89,3.29552,15.2,61.1045,37
C1,1-Hold,844000,468.853,3.37216,15.2,61.0278,37
C1,1-Hold,844200,463.963,3.29552,15,61.1045,37
C1,1-Hold,844400,460.925,3.37216,15,61.0278,37
C1,1-Hold,844600,460.925,3.37216,15,61.0278,37
C1,1-Hold,844800,463.963,3.29552,15,61.1045,37
C1,1-Hold,845000,463.963,3.29552,15,61.1045,37
C1,1-Hold,845200,460.925,3.37216,15,61.0278,37
C1,1-Hold,845400,463.963,3.29552,15,61.1045,37
C1,1-Hold,845600,463.963,3.29552,15,61.1045,37
C1,1-Hold,845800,460.925,3.37216,15,61.0278,37
C1,1-Hold,846000,460.925,3.37216,15,61.0278,37
C1,1-Hold,846200,460.925,3.37216,15,61.0278,37
C1,1-Hold,846400,460.925,3.37216,15,61.0278,37
C1,1-Hold,846600,460.925,3.37216,15,61.0278,37
C1,1-Hold,846800,460.925,3.37216,15,61.0278,37
C1,1-Hold,847000,460.925,3.37216,15,61.0278,37
C1,1-Hold,847200,460.925,3.37216,15,61.0278,37
C1,1-Hold,847400,463.963,3.29552,15,61.1045,37
C1,1-Hold,847600,463.963,3.29552,15,61.1045,37
C1,1-Hold,847800,460.925,3.37216,15,61.0278,37
C1,1-Hold,848000,463.963,3.29552,15,61.1045,37
C1,1-Hold,848200,460.925,3.37216,15,61.0278,37
C1,1-Hold,848400,460.925,3.37216,15,61.0278,37
C1,1-Hold,848600,463.963,3.29552,15,61.1045,37
C1,1-Hold,848800,460.925,3.37216,15,61.0278,37
C1,1-Hold,849000,460.925,3.37216,15,61.0278,37
C1,1-Hold,849200,460.925,3.37216,15,61.0278,37
C1,1-Hold,849400,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,849600,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,849800,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,850000,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,850200,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,850400,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,850600,470.299,2.83568,14.7,61.5643,37
C1,1-Hold,850800,470.299,2.83568,14.7,61.5643,37
C1,1-Hold,851000,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,851200,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,851400,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,851600,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,851800,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,852000,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,852200,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,852400,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,852600,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,852800,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,853000,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,853200,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,853400,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,853600,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,853800,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,854000,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,854200,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,854400,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,854600,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,854800,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,855000,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,855200,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,855400,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,855600,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,855800,470.299,2.83568,14.7,61.5643,37
C1,1-Hold,856000,470.299,2.83568,14.7,61.5643,37
C1,1-Hold,856200,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,856400,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,856600,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,856800,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,857000,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,857200,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,857400,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,857600,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,857800,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,858000,452.071,3.29552,14.7,61.1045,37
C1,1-Hold,858200,449.033,3.37216,14.7,61.0278,37
C1,1-Hold,858400,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,858600,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,858800,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,859000,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,859200,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,859400,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,859600,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,859800,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,860000,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,860200,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,860400,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,860600,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,860800,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,861000,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,861200,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,861400,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,861600,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,861800,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,862000,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,862200,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,862400,462.371,2.83568,14.5,61.5643,37
C1,1-Hold,862600,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,862800,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,863000,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,863200,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,863400,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,863600,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,863800,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,864000,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,864200,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,864400,444.143,3.29552,14.5,61.1045,37
C1,1-Hold,864600,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,864800,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,865000,441.105,3.37216,14.5,61.0278,37
C1,1-Hold,865200,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,865400,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,865600,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,865800,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,866000,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,866200,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,866400,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,866600,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,866800,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,867000,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,867200,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,867400,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,867600,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,867800,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,868000,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,868200,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,868400,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,868600,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,868800,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,869000,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,869200,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,869400,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,869600,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,869800,436.215,3.29552,14.3,61.1045,37
C1,1-Hold,870000,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,870200,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,870400,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,870600,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,870800,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,871000,433.177,3.37216,14.3,61.0278,37
C1,1-Hold,871200,428.287,3.29552,14.1,61.1045,37
C1,1-Hold,871400,424.323,3.29552,14,61.1045,37
C1,1-Hold,871600,424.323,3.29552,14,61.1045,37
C1,1-Hold,871800,424.323,3.29552,14,61.1045,37
C1,1-Hold,872000,442.551,2.83568,14,61.5643,37
C1,1-Hold,872200,424.323,3.29552,14,61.1045,37
C1,1-Hold,872400,421.285,3.37216,14,61.0278,37
C1,1-Hold,872600,442.551,2.83568,14,61.5643,37
C1,1-Hold,872800,424.323,3.29552,14,61.1045,37
C1,1-Hold,873000,442.551,2.83568,14,61.5643,37
C1,1-Hold,873200,442.551,2.83568,14,61.5643,37
C1,1-Hold,873400,424.323,3.29552,14,61.1045,37
C1,1-Hold,873600,424.323,3.29552,14,61.1045,37
C1,1-Hold,873800,424.323,3.29552,14,61.1045,37
C1,1-Hold,874000,442.551,2.83568,14,61.5643,37
C1,1-Hold,874200,442.551,2.83568,14,61.5643,37
C1,1-Hold,874400,442.551,2.83568,14,61.5643,37
C1,1-Hold,874600,424.323,3.29552,14,61.1045,37
C1,1-Hold,874800,442.551,2.83568,14,61.5643,37
C1,1-Hold,875000,424.323,3.29552,14,61.1045,37
C1,1-Hold,875200,442.551,2.83568,14,61.5643,37
C1,1-Hold,875400,450.479,2.83568,14.2,61.5643,37
C1,1-Hold,875600,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,875800,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,876000,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,876200,429.213,3.37216,14.2,61.0278,37
C1,1-Hold,876400,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,876600,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,876800,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,877000,450.479,2.83568,14.2,61.5643,37
C1,1-Hold,877200,450.479,2.83568,14.2,61.5643,37
C1,1-Hold,877400,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,877600,450.479,2.83568,14.2,61.5643,37.1
C1,1-Hold,877800,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,878000,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,878200,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,878400,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,878600,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,878800,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,879000,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,879200,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,879400,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,879600,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,879800,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,880000,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,880200,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,880400,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,880600,450.479,2.83568,14.2,61.5643,37.1
C1,1-Hold,880800,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,881000,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,881200,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,881400,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,881600,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,881800,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,882000,432.251,3.29552,14.2,61.1045,37.1
C1,1-Hold,882200,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,882400,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,882600,429.213,3.37216,14.2,61.0278,37.1
C1,1-Hold,882800,429.213,3.37216,14.2,61.0278,37
C1,1-Hold,883000,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,883200,429.213,3.37216,14.2,61.0278,37
C1,1-Hold,883400,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,883600,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,883800,429.213,3.37216,14.2,61.0278,37
C1,1-Hold,884000,432.251,3.29552,14.2,61.1045,37
C1,1-Hold,884200,429.213,3.37216,14.2,61.0278,37
